caseId,model,modelVersion,promptVersion,attemptNumber,verdict,verdictReason,parseable,complexityBefore,complexityAfter,delta,baselineDelta,matchesBaseline,executionTimestamp,responseTimeMs,validationErrors,observations
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-12T06:44:24.120203700Z,0,,
REAL_COMMONS_MATH_NO_NESTING,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,2,2,0,0,true,2026-06-12T06:44:24.120203700Z,0,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-12T06:44:24.120203700Z,0,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-12T06:44:24.120203700Z,0,,
REAL_COMMONS_MATH_VALIDATE_RANGE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,4,4,0,0,true,2026-06-12T06:44:24.120203700Z,0,,
CYBERCAPTOR_VERTEX_GET_RELATED_MACHINE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,52,38,-14,-14,true,2026-06-12T06:44:24.120203700Z,0,,
CYBERCAPTOR_VERTEX_GET_RELATED_MACHINE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,52,38,-14,-14,true,2026-06-12T06:44:24.120203700Z,0,,
CYBERCAPTOR_VERTEX_GET_RELATED_MACHINE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,52,38,-14,-14,true,2026-06-12T06:44:24.135881600Z,0,,
FASTJSON_DEFAULT_J_S_O_N_PARSER_PARSE_ARRAY,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.138304900Z,0,,
FASTJSON_DEFAULT_J_S_O_N_PARSER_PARSE_ARRAY,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.138304900Z,0,,
FASTJSON_DEFAULT_J_S_O_N_PARSER_PARSE_ARRAY,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.138304900Z,0,,
FASTJSON_FIELD_SERIALIZER_GET_PROPERTY_VALUE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,5,3,-2,-2,true,2026-06-12T06:44:24.138304900Z,0,,
FASTJSON_FIELD_SERIALIZER_GET_PROPERTY_VALUE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,5,3,-2,-2,true,2026-06-12T06:44:24.138304900Z,0,,
FASTJSON_FIELD_SERIALIZER_GET_PROPERTY_VALUE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,5,3,-2,-2,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_FIELD_INT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,32,32,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_FIELD_INT,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,32,32,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_FIELD_INT,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,32,32,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_SYMBOL_UN_QUOTED,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_SYMBOL_UN_QUOTED,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_LEXER_BASE_SCAN_SYMBOL_UN_QUOTED,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,13,13,0,-2,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_OBJECT_CONTAINS_KEY,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_OBJECT_CONTAINS_KEY,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_OBJECT_CONTAINS_KEY,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_OBJECT_GET,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_OBJECT_GET,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_OBJECT_GET,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_PATH_EQ_NOT_NULL,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,17,17,0,-1,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_PATH_EQ_NOT_NULL,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,17,17,0,-1,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_PATH_EQ_NOT_NULL,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,17,17,0,-1,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_PATH_PATCH_ADD,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,19,16,-3,-3,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_PATH_PATCH_ADD,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,19,16,-3,-3,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_PATH_PATCH_ADD,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,19,16,-3,-3,true,2026-06-12T06:44:24.140309200Z,0,,
FASTJSON_J_S_O_N_PATH_REMOVE,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,63,63,0,-10,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_PATH_REMOVE,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,63,63,0,-10,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_PATH_REMOVE,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,63,63,0,-10,false,2026-06-12T06:44:24.140309200Z,0,Rechazo incorrecto: caso elegible según baseline,
FASTJSON_J_S_O_N_SERIALIZER_GET_DATE_FORMAT,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_J_S_O_N_SERIALIZER_GET_DATE_FORMAT,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_J_S_O_N_SERIALIZER_GET_DATE_FORMAT,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_J_S_O_N_SERIALIZER_WRITE_REFERENCE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,9,8,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_J_S_O_N_SERIALIZER_WRITE_REFERENCE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,9,8,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_J_S_O_N_SERIALIZER_WRITE_REFERENCE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,9,8,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_DESERIALIZER_DESERIALZE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_DESERIALIZER_DESERIALZE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_DESERIALIZER_DESERIALZE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_INFO_BUILD,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_INFO_BUILD,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_INFO_BUILD,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_SERIALIZER_WRITE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_SERIALIZER_WRITE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_JAVA_BEAN_SERIALIZER_WRITE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,0,0,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PARSER_CONFIG_CHECK_AUTO_TYPE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,1,1,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PARSER_CONFIG_CHECK_AUTO_TYPE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,1,1,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PARSER_CONFIG_CHECK_AUTO_TYPE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,1,1,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PROPERTY_SEGMENT_EXTRACT,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,23,23,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PROPERTY_SEGMENT_EXTRACT,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,23,23,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_PROPERTY_SEGMENT_EXTRACT,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Rechazo correcto: caso inelegible según baseline,false,23,23,0,0,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_SERIALIZE_CONFIG_ADD_FILTER,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_SERIALIZE_CONFIG_ADD_FILTER,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.151515200Z,0,,
FASTJSON_SERIALIZE_CONFIG_ADD_FILTER,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.151515200Z,0,,
IOTBROKER_AMQP_CLIENT_PROCESS_S_A_S_L_OUTCOME,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
IOTBROKER_AMQP_CLIENT_PROCESS_S_A_S_L_OUTCOME,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
IOTBROKER_AMQP_CLIENT_PROCESS_S_A_S_L_OUTCOME,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,3,2,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_JSON_PARSER_BASE_PARSE_INT_VALUE,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_JSON_PARSER_BASE_PARSE_INT_VALUE,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_JSON_PARSER_BASE_PARSE_INT_VALUE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_FINISH_C_COMMENT,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,18,18,0,-2,false,2026-06-12T06:44:24.151515200Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_FINISH_C_COMMENT,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,18,16,-2,-2,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_FINISH_C_COMMENT,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,18,18,0,-2,false,2026-06-12T06:44:24.151515200Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_START_NAME_AFTER_COMMA,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,23,23,0,-2,false,2026-06-12T06:44:24.151515200Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_START_NAME_AFTER_COMMA,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,23,23,0,-2,false,2026-06-12T06:44:24.151515200Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_NON_BLOCKING_UTF8_JSON_PARSER_BASE_START_NAME_AFTER_COMMA,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,23,23,0,-2,false,2026-06-12T06:44:24.151515200Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_PARSER_BASE_DECODE_BASE64_ESCAPE,gpt-4o,gpt-4o,v1.0,1,PARTIAL,Reducción menor que baseline (delta=-1 vs baseline=-2),true,7,6,-1,-2,false,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_PARSER_BASE_DECODE_BASE64_ESCAPE,gpt-4o,gpt-4o,v1.0,2,PARTIAL,Reducción menor que baseline (delta=-1 vs baseline=-2),true,7,6,-1,-2,false,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_PARSER_BASE_DECODE_BASE64_ESCAPE,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,7,5,-2,-2,true,2026-06-12T06:44:24.151515200Z,0,,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,31,31,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,31,31,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,31,31,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,22,22,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,22,22,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,22,22,0,-2,false,2026-06-12T06:44:24.167271800Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_READER_BASED_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Reducción mayor que baseline (delta=-14 vs baseline=-8),true,36,22,-14,-8,false,2026-06-12T06:44:24.167271800Z,0,,
JACKSON_CORE_READER_BASED_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,2,SUCCESS,Reducción mayor que baseline (delta=-14 vs baseline=-8),true,36,22,-14,-8,false,2026-06-12T06:44:24.167271800Z,0,,
JACKSON_CORE_READER_BASED_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,3,SUCCESS,Reducción mayor que baseline (delta=-14 vs baseline=-8),true,36,22,-14,-8,false,2026-06-12T06:44:24.170844800Z,0,,
JACKSON_CORE_TEXT_BUFFER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.170844800Z,0,,
JACKSON_CORE_TEXT_BUFFER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.172849800Z,0,,
JACKSON_CORE_TEXT_BUFFER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,3,-1,-1,true,2026-06-12T06:44:24.172849800Z,0,,
JACKSON_CORE_U_T_F8_JSON_GENERATOR_OUTPUT_RAW_MULTI_BYTE_CHAR,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,8,8,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_JSON_GENERATOR_OUTPUT_RAW_MULTI_BYTE_CHAR,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,8,8,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_JSON_GENERATOR_OUTPUT_RAW_MULTI_BYTE_CHAR,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,8,8,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_NAME,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_NEXT_TOKEN,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,20,20,0,-2,false,2026-06-12T06:44:24.174854400Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.174854400Z,0,,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.174854400Z,0,,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_RELEASE_BUFFERS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,6,4,-2,-2,true,2026-06-12T06:44:24.174854400Z,0,,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,1,SUCCESS,Reducción mayor que baseline (delta=-14 vs baseline=-8),true,36,22,-14,-8,false,2026-06-12T06:44:24.176859500Z,0,,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,36,36,0,-8,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_CORE_U_T_F8_STREAM_JSON_PARSER_SKIP_COLON_FAST,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,36,36,0,-8,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_DATABIND_ANNOTATED_WITH_PARAMS_GET_PARAMETER_ANNOTATIONS,gpt-4o,gpt-4o,v1.0,1,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,2,-2,-2,true,2026-06-12T06:44:24.176859500Z,0,,
JACKSON_DATABIND_ANNOTATED_WITH_PARAMS_GET_PARAMETER_ANNOTATIONS,gpt-4o,gpt-4o,v1.0,2,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,2,-2,-2,true,2026-06-12T06:44:24.176859500Z,0,,
JACKSON_DATABIND_ANNOTATED_WITH_PARAMS_GET_PARAMETER_ANNOTATIONS,gpt-4o,gpt-4o,v1.0,3,SUCCESS,"Refactorización correcta, coincide con baseline",true,4,2,-2,-2,true,2026-06-12T06:44:24.176859500Z,0,,
JACKSON_DATABIND_AS_ARRAY_SERIALIZER_BASE_ACCEPT_JSON_FORMAT_VISITOR,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,3,3,0,-1,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_DATABIND_AS_ARRAY_SERIALIZER_BASE_ACCEPT_JSON_FORMAT_VISITOR,gpt-4o,gpt-4o,v1.0,2,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,3,3,0,-1,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_DATABIND_AS_ARRAY_SERIALIZER_BASE_ACCEPT_JSON_FORMAT_VISITOR,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,3,3,0,-1,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
JACKSON_DATABIND_AS_ARRAY_SERIALIZER_BASE_CREATE_CONTEXTUAL,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,35,35,0,-9,false,2026-06-12T06:44:24.176859500Z,0,Rechazo incorrecto: caso elegible según baseline,
