caseId,model,modelVersion,promptVersion,attemptNumber,verdict,verdictReason,parseable,complexityBefore,complexityAfter,delta,baselineDelta,matchesBaseline,executionTimestamp,responseTimeMs,validationErrors,observations
KNOWAGE_DATA_SET_RESOURCE_GET_DRIVERS_FROM_QBE_DATA_SET,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 25950, Requested 4742. Please try again in 1.384s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,205,-1,0,-9,false,2026-06-03T15:43:36.632945300Z,135,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 25950, Requested 4742. Please try again in 1.384s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DATA_SET_RESOURCE_GET_DRIVERS_FROM_QBE_DATA_SET,gpt-4o,gpt-4o,v1.0,3,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,205,205,0,-9,false,2026-06-03T15:43:36.768293700Z,585,Rechazo incorrecto: caso elegible según baseline,
KNOWAGE_DATA_SET_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,1,REFUSED,Rechazo incorrecto: caso elegible según baseline,false,190,190,0,-9,false,2026-06-03T15:43:37.353413600Z,548,Rechazo incorrecto: caso elegible según baseline,
KNOWAGE_DATA_SET_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 29025, Requested 3954. Please try again in 5.958s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,190,-1,0,-9,false,2026-06-03T15:43:37.902303200Z,136,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 29025, Requested 3954. Please try again in 5.958s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DATA_SET_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 28956, Requested 3954. Please try again in 5.82s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,190,-1,0,-9,false,2026-06-03T15:43:38.038770300Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 28956, Requested 3954. Please try again in 5.82s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DATA_STORE_CONFIGURATION_CONVERTER_GET_DATASET,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,3,-1,0,-1,false,2026-06-03T15:43:38.172226600Z,130,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DATA_STORE_CONFIGURATION_CONVERTER_GET_DATASET,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,3,-1,0,-1,false,2026-06-03T15:43:38.302451700Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DATA_STORE_CONFIGURATION_CONVERTER_GET_DATASET,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,3,-1,0,-1,false,2026-06-03T15:43:38.435919200Z,126,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 529. Please try again in 1.058s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_PARAMETERS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:38.562172300Z,134,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_PARAMETERS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:38.696880900Z,127,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_PARAMETERS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:38.824746200Z,150,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3912. Please try again in 7.823s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_GET_DOCUMENT_EXECUTION_FILTERS,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,257,-1,0,-10,false,2026-06-03T15:43:38.975304500Z,149,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_GET_DOCUMENT_EXECUTION_FILTERS,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,257,-1,0,-10,false,2026-06-03T15:43:39.124556700Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_GET_DOCUMENT_EXECUTION_FILTERS,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,257,-1,0,-10,false,2026-06-03T15:43:39.257886900Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 5525. Please try again in 11.05s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,187,-1,0,-9,false,2026-06-03T15:43:39.391219600Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,187,-1,0,-9,false,2026-06-03T15:43:39.524551400Z,142,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_DOCUMENT_EXECUTION_RESOURCE_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,187,-1,0,-9,false,2026-06-03T15:43:39.666697700Z,135,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3822. Please try again in 7.644s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_GEO_SPATIAL_DIMENSION_DATASET_VALIDATOR_CHECK_VALUE,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,20,-1,0,-3,false,2026-06-03T15:43:39.802400900Z,142,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_GEO_SPATIAL_DIMENSION_DATASET_VALIDATOR_CHECK_VALUE,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,20,-1,0,-3,false,2026-06-03T15:43:39.944991700Z,123,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_GEO_SPATIAL_DIMENSION_DATASET_VALIDATOR_CHECK_VALUE,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,20,-1,0,-3,false,2026-06-03T15:43:40.068154200Z,123,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 699. Please try again in 1.398s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_META_UTILS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:40.191887800Z,143,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_META_UTILS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:40.335255100Z,133,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_META_UTILS_TRANSFORM_RUNTIME_DRIVERS,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,189,-1,0,-9,false,2026-06-03T15:43:40.468973900Z,148,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 3898. Please try again in 7.796s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_SPAGO_U_R_L_VALIDATOR_IS_VALID_PATH,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,5,-1,0,-1,false,2026-06-03T15:43:40.617962Z,129,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_SPAGO_U_R_L_VALIDATOR_IS_VALID_PATH,gpt-4o,gpt-4o,v1.0,2,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,5,-1,0,-1,false,2026-06-03T15:43:40.746998900Z,135,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
KNOWAGE_SPAGO_U_R_L_VALIDATOR_IS_VALID_PATH,gpt-4o,gpt-4o,v1.0,3,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,5,-1,0,-1,false,2026-06-03T15:43:40.882949700Z,141,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 30000, Requested 661. Please try again in 1.322s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
MOEA_COMMAND_LINE_UTILITY_GET_CONSOLE_WIDTH,gpt-4o,gpt-4o,v1.0,1,ERROR,"Error tecnico: no se obtuvo respuesta del modelo. Detalle: RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 29430, Requested 774. Please try again in 408ms. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",false,15,-1,0,-4,false,2026-06-03T15:43:41.024697800Z,129,"RuntimeException: OpenAI API error 429: {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o in organization org-CkNdec3vNVj7lI5ojhsbFo3i on tokens per min (TPM): Limit 30000, Used 29430, Requested 774. Please try again in 408ms. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",
